naive	form
ENSMUSG00000109149	0.0125016015309248	0
ENSMUSG00000108988	0	0
ENSMUSG00000015957	0.454259592937353	0.824807465706205
ENSMUSG00000091496	0	0
ENSMUSG00000035354	5.18080305076109	4.27700786078414
ENSMUSG00000109282	0	0
ENSMUSG00000109130	0	0
ENSMUSG00000089501	0	0
ENSMUSG00000109492	0	0
ENSMUSG00000109073	0.134223860949966	0.139430832091284
ENSMUSG00000109468	0.0410499696095179	0.161052466226107
ENSMUSG00000030747	1.6279118939087	3.07149746048316
ENSMUSG00000109052	0	0
ENSMUSG00000052396	2.44885793341226	5.16979651998568
ENSMUSG00000109472	0	0.056399913751201
ENSMUSG00000097015	0	0
ENSMUSG00000055407	1.58483095383008	1.18494914074357
ENSMUSG00000109460	0.417389072598465	0.444001129296699
ENSMUSG00000070436	68.4983624634255	83.4702763876443
ENSMUSG00000035314	0.366303571879662	0.523467485481741
ENSMUSG00000035298	0.0181072709152649	0.0601142604280268
ENSMUSG00000030744	506.714932520005	465.927267158645
ENSMUSG00000064966	0	0
ENSMUSG00000065822	832.855967020137	569.754524859122
ENSMUSG00000065311	0	0
ENSMUSG00000018909	1.52275170903224	8.54966995576606
ENSMUSG00000065571	0.174570397076266	0
ENSMUSG00000108850	0.00609712783906075	0
ENSMUSG00000096606	0.0272557521074876	0.12456099215886
ENSMUSG00000097974	0.0667169283359087	0.0942798278706287
ENSMUSG00000065698	0	0
ENSMUSG00000030737	0	0
ENSMUSG00000085095	0	0
ENSMUSG00000109559	0	0
ENSMUSG00000108965	0	0
ENSMUSG00000073998	0	0
ENSMUSG00000109275	0	0
ENSMUSG00000073997	0	0
ENSMUSG00000053360	0.0327019771775529	0
ENSMUSG00000035239	2.30616054704187	0.768340027422452
ENSMUSG00000035227	16.5936812064456	18.3280867204435
ENSMUSG00000035211	0.0573792318933685	0.0984692097926416
ENSMUSG00000109002	0	0
ENSMUSG00000108985	0.0392801599904238	0.0612297167281881
ENSMUSG00000058761	11.4576737371139	10.8347196572437
ENSMUSG00000108823	0.18440988026545	0.044866131809863
ENSMUSG00000109384	0	0
ENSMUSG00000030732	0.00453119883121455	0
ENSMUSG00000030726	30.3512464651649	28.3544019104517
ENSMUSG00000030725	4.30915684810571	4.50282049111376
ENSMUSG00000109186	0	0
ENSMUSG00000035165	0.00932219658361171	0.0696120455459628
ENSMUSG00000109435	0	0
ENSMUSG00000030729	2.72223221686394	4.18276424606718
ENSMUSG00000089987	0.159020592823212	0.384726925002158
ENSMUSG00000051048	0.00529001203261411	0.245719807082064
ENSMUSG00000030718	17.6109609021406	17.6201029898074
ENSMUSG00000047248	3.28035422573224	4.74255546437139
ENSMUSG00000109046	0.261091269493031	0.473890223785752
ENSMUSG00000099137	0.00432224172266014	0.00887115848792651
ENSMUSG00000102241	0.186217849782002	0.438093625387829
ENSMUSG00000032942	0.0148554707477069	0
ENSMUSG00000033685	4.4569619132409	2.91126344575757
ENSMUSG00000030708	2.72418096861299	0.0660629924561611
ENSMUSG00000109560	0.0313389793678975	0
ENSMUSG00000044881	4.55730080910797	2.73013503228047
ENSMUSG00000109123	0	0
ENSMUSG00000030706	2.04217322269718	2.13140286986697
ENSMUSG00000108990	0	0
ENSMUSG00000081359	0.0849510285320568	0
ENSMUSG00000030704	29.7836783205902	35.0348528632068
ENSMUSG00000082210	0.490815397950552	0.432276945953353
ENSMUSG00000030701	1.83347159383599	1.76733926306089
ENSMUSG00000108866	0.337229803468159	0.425780859158296
ENSMUSG00000029461	3.12851538464441	4.55586927691559
ENSMUSG00000109035	0	0
ENSMUSG00000097388	0.479568143378447	0.431461028762713
ENSMUSG00000109109	0.198053580834451	0.143080244289538
ENSMUSG00000008318	2.27873657275348	4.24942614466133
ENSMUSG00000032875	5.46579336283318	11.3227589025515
ENSMUSG00000093296	0	0
ENSMUSG00000048779	0.108666769324444	0.0751318355586833
ENSMUSG00000109132	0	0
ENSMUSG00000032860	0.680735850901072	0.42241402682495
ENSMUSG00000108895	0.0780926599695981	0
ENSMUSG00000109171	0.179567144142611	0
ENSMUSG00000030691	1.67056974136696	2.1088787588189
ENSMUSG00000083121	0.441162903795378	0.071501986217665
ENSMUSG00000111425	0.175322442015131	0.263751592183138
ENSMUSG00000047767	2.5315314242869	1.667175559418
ENSMUSG00000030688	3.34127906732212	9.77354584767094
ENSMUSG00000092364	0	0
ENSMUSG00000110099	0.144277147871957	0.0902464774035691
ENSMUSG00000110239	0	0
ENSMUSG00000032812	5.55726003632405	2.90119718922764
ENSMUSG00000109656	0.00946880741137229	0
ENSMUSG00000030653	0.0118865685973272	0
ENSMUSG00000110195	0	0.00557670313233538
ENSMUSG00000065446	0	0
ENSMUSG00000110301	0	0
ENSMUSG00000092517	0	0
ENSMUSG00000067121	0.283941537726699	0.360341633527757
ENSMUSG00000030651	0	0
ENSMUSG00000001829	14.4530150259189	10.7311719689763
ENSMUSG00000110360	1.04858778019656	1.37245698673091
ENSMUSG00000007946	0.56407676572435	1.79706837519624
ENSMUSG00000032737	19.3817026513474	36.8949682449559
ENSMUSG00000073985	0.153837351287204	0.551040211099491
ENSMUSG00000032725	0.327177124979862	0.738561068088561
ENSMUSG00000110295	0.112562836713102	0.092412944451133
ENSMUSG00000001827	37.8780062119746	16.8934520644622
ENSMUSG00000030649	9.02379724021215	9.69466137604573
ENSMUSG00000093388	0.31237201116475	0
ENSMUSG00000078630	0.118897582937419	0.100896524080396
ENSMUSG00000030842	13.3551382130348	13.3715339684578
ENSMUSG00000064307	0.965009147391712	2.12089289071951
ENSMUSG00000066306	48.5142634110952	48.8696861038223
ENSMUSG00000110150	0	0.0532378919120658
ENSMUSG00000109872	0.0533253624509493	0
ENSMUSG00000110287	0	0
ENSMUSG00000070427	1.49531423875787	1.51452742626713
ENSMUSG00000070426	7.23954398990114	5.58734855496118
ENSMUSG00000099481	2.84668671722483	1.87098667860475
ENSMUSG00000070425	0.0299642127618909	0.0172694538087292
ENSMUSG00000100254	0	0
ENSMUSG00000070424	1.16886318066495	0.495021811031393
ENSMUSG00000030996	0.302429516315541	0.435643455892855
ENSMUSG00000066279	0.0406510237754569	0.0117100642293063
ENSMUSG00000063550	20.6072641003425	19.1681665199024
ENSMUSG00000030990	5.37851154249562	4.18967550791639
ENSMUSG00000111339	0	0
ENSMUSG00000073982	0.887709471183041	2.83993931547931
ENSMUSG00000030987	1.48165814676571	4.68635740308626
ENSMUSG00000110175	0	0.0448250294911506
ENSMUSG00000030978	40.5205282635138	37.0197967616963
ENSMUSG00000109940	1.2544212193168	1.09011804598459
ENSMUSG00000044814	0.0205959567800934	0
ENSMUSG00000043925	0	0
ENSMUSG00000044824	0	0
ENSMUSG00000109822	0	0.0463464590280377
ENSMUSG00000109906	0	0
ENSMUSG00000073979	0	0
ENSMUSG00000073978	0	0
ENSMUSG00000073977	0	0
ENSMUSG00000030966	0.399200332345431	2.65309602238814
ENSMUSG00000109756	0	0
ENSMUSG00000073975	0	0
ENSMUSG00000073974	0	0
ENSMUSG00000073973	0	0
ENSMUSG00000073972	0.00417527384749377	0.00863321942616572
ENSMUSG00000073971	0	0
ENSMUSG00000110251	0	0.063856885587952
ENSMUSG00000073970	0	0
ENSMUSG00000073969	0	0
ENSMUSG00000110352	0	0
ENSMUSG00000073968	0.493456128603224	1.2759258258019
ENSMUSG00000109618	0.191407723534122	0.419486929154237
ENSMUSG00000073967	0	0
ENSMUSG00000070423	0	0
ENSMUSG00000110376	0	0
ENSMUSG00000066273	0	0
ENSMUSG00000066272	0	0
ENSMUSG00000088888	0	0
ENSMUSG00000043366	0	0
ENSMUSG00000110008	0	0
ENSMUSG00000073966	0	0
ENSMUSG00000110122	0	0
ENSMUSG00000110074	0	0
ENSMUSG00000048469	0	0
ENSMUSG00000109596	0	0
ENSMUSG00000060888	0	0
ENSMUSG00000110152	0	0
ENSMUSG00000109878	0	0
ENSMUSG00000073965	0	0
ENSMUSG00000062142	0	0
ENSMUSG00000073964	0	0
ENSMUSG00000043310	0	0
ENSMUSG00000073963	0	0
ENSMUSG00000052785	0	0
ENSMUSG00000045824	0	0
ENSMUSG00000066269	0	0
ENSMUSG00000073962	0	0
ENSMUSG00000043354	0	0
ENSMUSG00000045792	0	0
ENSMUSG00000110033	0	0
ENSMUSG00000110143	0	0
ENSMUSG00000109845	0	0
ENSMUSG00000073961	0	0
ENSMUSG00000073960	0	0
ENSMUSG00000073959	0	0
ENSMUSG00000078080	0	0
ENSMUSG00000066268	0	0
ENSMUSG00000080891	0	0
ENSMUSG00000082714	0	0
ENSMUSG00000084262	0	0
ENSMUSG00000083254	0	0
ENSMUSG00000051362	0	0
ENSMUSG00000084356	0	0
ENSMUSG00000057461	0	0
ENSMUSG00000073956	0	0
ENSMUSG00000073955	0	0
ENSMUSG00000073954	0	0
ENSMUSG00000083383	0	0
ENSMUSG00000057321	0.128181633091647	0.143303608722486
ENSMUSG00000095000	0	0
ENSMUSG00000094572	0	0
ENSMUSG00000065254	1.41469639028264	0.775907758603404
ENSMUSG00000073953	0	0
ENSMUSG00000073952	0	0
ENSMUSG00000073951	0	0
ENSMUSG00000073950	0	0
ENSMUSG00000045540	0	0
ENSMUSG00000109951	0	0
ENSMUSG00000082739	0	0
ENSMUSG00000059874	0	0
ENSMUSG00000058976	0.194140005895522	0.429233521569806
ENSMUSG00000080367	0	0
ENSMUSG00000109659	0	0
ENSMUSG00000073949	0	0
ENSMUSG00000081945	0	0
ENSMUSG00000073948	0	0
ENSMUSG00000046396	0	0
ENSMUSG00000045584	0	0
ENSMUSG00000096584	0	0
ENSMUSG00000094119	0	0
ENSMUSG00000078624	0	0
ENSMUSG00000073947	0	0
ENSMUSG00000047544	0	0
ENSMUSG00000073946	0	0.010959139520847
ENSMUSG00000096906	0	0
ENSMUSG00000073945	0	0.0285873222429805
ENSMUSG00000073944	0	0
ENSMUSG00000045132	0	0
ENSMUSG00000081315	0	0
ENSMUSG00000050085	0	0
ENSMUSG00000099687	0	0
ENSMUSG00000045780	0.00289376857830139	0
ENSMUSG00000073943	0	0
ENSMUSG00000081038	0	0
ENSMUSG00000082077	0	0
ENSMUSG00000094822	0.00350246836795042	0
ENSMUSG00000096516	0	0
ENSMUSG00000047545	0	0
ENSMUSG00000050281	0	0
ENSMUSG00000058662	0	0
ENSMUSG00000061626	0	0
ENSMUSG00000047535	0	0
ENSMUSG00000073940	0	0
ENSMUSG00000052305	0	0
ENSMUSG00000083967	0	0
ENSMUSG00000083216	0	0
ENSMUSG00000078621	0	0
ENSMUSG00000052217	0	0
ENSMUSG00000085700	0	0
ENSMUSG00000052187	0	0
ENSMUSG00000058200	0	0
ENSMUSG00000083854	0.407112150298741	0.464486631943784
ENSMUSG00000063615	0	0
ENSMUSG00000110259	0	0
ENSMUSG00000042219	0.0172751955440055	0
ENSMUSG00000073938	0	0
ENSMUSG00000109837	0	0
ENSMUSG00000073937	0	0
ENSMUSG00000080751	0	0
ENSMUSG00000094520	0	0
ENSMUSG00000082281	0	0
ENSMUSG00000055621	0	0
ENSMUSG00000084236	0	0
ENSMUSG00000094063	0	0
ENSMUSG00000109824	0	0
ENSMUSG00000066263	0	0.00445802735671424
ENSMUSG00000066262	0	0
ENSMUSG00000073932	0	0
ENSMUSG00000049797	0	0
ENSMUSG00000090219	0	0
ENSMUSG00000110012	0	0
ENSMUSG00000051340	0	0
ENSMUSG00000073931	0	0
ENSMUSG00000055643	0	0
ENSMUSG00000051618	0.00697987698747695	0
ENSMUSG00000051437	0	0
ENSMUSG00000044265	0	0
ENSMUSG00000083513	0	0
ENSMUSG00000042909	0	0
ENSMUSG00000044899	0	0
ENSMUSG00000081859	0	0
ENSMUSG00000072244	47.3951713294975	32.5526138183165
ENSMUSG00000109712	0	0
ENSMUSG00000056144	1.61898502357512	1.61305445297727
ENSMUSG00000111737	0	0
ENSMUSG00000060441	0.0141948969639598	0.324419679183166
ENSMUSG00000088658	0	0
ENSMUSG00000066258	0.431863820767122	1.33513593620425
ENSMUSG00000087175	0.110359954488297	0
ENSMUSG00000090215	0.418632606088616	0.640230785719236
ENSMUSG00000057143	1.58309785383934	8.27931157233256
ENSMUSG00000098399	0	0
ENSMUSG00000052749	0	0.00864424024914937
ENSMUSG00000078616	0	0
ENSMUSG00000110114	0	0
ENSMUSG00000030921	0.00729450573383995	0.0784608408801807
ENSMUSG00000064907	0	0
ENSMUSG00000057596	0	0.0662763146651657
ENSMUSG00000082154	0.0600755206818104	0.0849915801202291
ENSMUSG00000083248	0	0
ENSMUSG00000073929	0	0
ENSMUSG00000073928	0	0.0191738621773315
ENSMUSG00000073927	0	0
ENSMUSG00000073926	0	0
ENSMUSG00000073925	0	0.00938891895701607
ENSMUSG00000051182	0	0
ENSMUSG00000073924	0	0
ENSMUSG00000073923	0	0
ENSMUSG00000070421	0.00659032396312904	0.0518342295213625
ENSMUSG00000082084	0	0
ENSMUSG00000073922	0	0
ENSMUSG00000081694	0	0
ENSMUSG00000073920	0	0
ENSMUSG00000109821	0	0
ENSMUSG00000109832	0	0
ENSMUSG00000109806	0	0
ENSMUSG00000051885	0	0
ENSMUSG00000043073	0.519900269650028	1.8960812985998
ENSMUSG00000086229	0.52655297901311	0.269095477751589
ENSMUSG00000062369	0.69382760484275	2.19660375934694
ENSMUSG00000054568	0.106303303817338	0.457288367380966
ENSMUSG00000109641	0	0
ENSMUSG00000073917	0	0
ENSMUSG00000063582	0	0
ENSMUSG00000109734	0	0
ENSMUSG00000110330	0	0
ENSMUSG00000056782	0	0
ENSMUSG00000057770	0	0
ENSMUSG00000073916	0	0
ENSMUSG00000110284	0	0
ENSMUSG00000094685	2.06123972657194	2.27795416425264
ENSMUSG00000044705	0	0
ENSMUSG00000094531	0	0
ENSMUSG00000051172	0	0
ENSMUSG00000110041	0	0
ENSMUSG00000109671	0	0
ENSMUSG00000096773	0	0
ENSMUSG00000073915	0	0
ENSMUSG00000073914	0	0
ENSMUSG00000109676	0	0
ENSMUSG00000073913	0	0
ENSMUSG00000109972	0	0
ENSMUSG00000110293	0	0
ENSMUSG00000096029	0	0
ENSMUSG00000041885	0	0
ENSMUSG00000110117	0	0
ENSMUSG00000109742	0	0
ENSMUSG00000095248	0	0
ENSMUSG00000059768	0	0
ENSMUSG00000044120	0	0
ENSMUSG00000109918	0	0
ENSMUSG00000047225	0	0
ENSMUSG00000047794	0	0
ENSMUSG00000048425	0	0
ENSMUSG00000073908	0	0
ENSMUSG00000073909	0	0
ENSMUSG00000073907	0.00330139102122721	0
ENSMUSG00000110265	0	0
ENSMUSG00000050266	0.0142662764375909	0
ENSMUSG00000043948	0.0128868556389411	0.0132247738696249
ENSMUSG00000073906	0	0.0304539498763146
ENSMUSG00000044465	8.20571870659396	6.4649462604463
ENSMUSG00000078611	0	0
ENSMUSG00000110366	0.123903371271829	0.148186465619309
ENSMUSG00000030897	0.701730921313343	0.047824606756433
ENSMUSG00000109609	0.028544642802844	0
ENSMUSG00000030898	0.414451804167142	0.253265566992258
ENSMUSG00000037060	0.72476784711404	1.57817368479818
ENSMUSG00000109735	0.0853758327816441	0.186587607709407
ENSMUSG00000037049	3.50221379939004	6.050052898573
ENSMUSG00000037032	7.50521332203202	8.61647607896558
ENSMUSG00000030895	0.0567001264170137	0.302915038044212
ENSMUSG00000036989	5.38556492364809	4.55474418578379
ENSMUSG00000110077	0.165428648310735	0.23383925564588
ENSMUSG00000030881	8.30083896972873	10.7306300606505
ENSMUSG00000089847	2.59996453630887	2.56668973617905
ENSMUSG00000110234	0	0.00851953976664105
ENSMUSG00000064897	0	0
ENSMUSG00000030882	0.0189325798893658	0.0407847370048424
ENSMUSG00000081911	0	0.0951045836099039
ENSMUSG00000030888	18.1464604313381	25.1094272605361
ENSMUSG00000030890	12.3990694445093	25.1640744227247
ENSMUSG00000043866	10.0445926185391	9.39220650373727
ENSMUSG00000030894	7.47785162498916	6.11755735311236
ENSMUSG00000036862	0.0491687365167679	1.20225566274729
ENSMUSG00000086414	0.0141482142588009	0.0232310801070832
ENSMUSG00000030879	16.6845224648789	9.62202729805958
ENSMUSG00000109685	0	0
ENSMUSG00000086513	0	0
ENSMUSG00000110141	0	0
ENSMUSG00000078606	0	0
ENSMUSG00000093378	0	0
ENSMUSG00000099241	0	0
ENSMUSG00000099276	0	0
ENSMUSG00000095649	0	0
ENSMUSG00000098426	0	0
ENSMUSG00000098987	0	0
ENSMUSG00000045868	0	0
ENSMUSG00000098934	0	0
ENSMUSG00000098945	0	0
ENSMUSG00000095457	0	0
ENSMUSG00000053541	0	0
ENSMUSG00000077777	0	0
ENSMUSG00000063286	0	0
ENSMUSG00000073902	0.0286524919025981	0.0472926965119508
ENSMUSG00000051680	0	0
ENSMUSG00000064223	0	0
ENSMUSG00000109011	0	0
ENSMUSG00000108948	0	0
ENSMUSG00000109365	0	0
ENSMUSG00000051591	0	0
ENSMUSG00000059087	0	0
ENSMUSG00000096714	0	0
ENSMUSG00000094493	0	0
ENSMUSG00000109861	0	0
ENSMUSG00000036744	0	0.0814186827797624
ENSMUSG00000056863	0	0
ENSMUSG00000073901	0	0.031334044338582
ENSMUSG00000073900	0	0
ENSMUSG00000109058	0	0
ENSMUSG00000109354	0	0
ENSMUSG00000069390	0	0
ENSMUSG00000073899	0	0
ENSMUSG00000062553	0	0
ENSMUSG00000045581	0	0
ENSMUSG00000108933	0.043170324387688	0
ENSMUSG00000036647	0	0
ENSMUSG00000045013	0	0
ENSMUSG00000109246	0	0
ENSMUSG00000070417	0	0
ENSMUSG00000073898	0	0
ENSMUSG00000108862	0	0
ENSMUSG00000049674	0	0
ENSMUSG00000109391	0	0
ENSMUSG00000073897	0.00524026032529218	0
ENSMUSG00000062987	0	0
ENSMUSG00000110209	0	0
ENSMUSG00000060503	0	0
ENSMUSG00000073896	0	0
ENSMUSG00000016626	0.441055752371331	0.752859280963635
ENSMUSG00000086261	0.581548734870635	0.128118815905668
ENSMUSG00000073894	91.6884242202991	17.8020138229607
ENSMUSG00000057215	5.36154444202151	0.455805122717063
ENSMUSG00000076951	0	0
ENSMUSG00000109078	0.147657996900892	0
ENSMUSG00000062542	8.18472671893338	9.55714920584672
ENSMUSG00000051041	3.99848092634962	0.0531446180804378
ENSMUSG00000109374	0.0297741251745875	0
ENSMUSG00000036528	1.81050052301994	0.847162072580312
ENSMUSG00000049740	0	0
ENSMUSG00000048065	0.923532225313575	0.53456609513034
ENSMUSG00000109402	0	0
ENSMUSG00000048236	0	0
ENSMUSG00000066242	0	0
ENSMUSG00000109192	0	0
ENSMUSG00000095910	0	0
ENSMUSG00000108863	0	0
ENSMUSG00000109542	0	0
ENSMUSG00000109788	0	0
ENSMUSG00000066245	0	0
ENSMUSG00000073893	0	0.00627353596061658
ENSMUSG00000095212	0	0
ENSMUSG00000108892	0.0296614372619348	0
ENSMUSG00000094197	0	0
ENSMUSG00000095301	0	0
ENSMUSG00000096151	0	0
ENSMUSG00000108844	0.104455429775663	0.0653376832157475
ENSMUSG00000094426	0	0
ENSMUSG00000043855	0	0
ENSMUSG00000063120	0	0
ENSMUSG00000054236	0	0
ENSMUSG00000109670	0	0
ENSMUSG00000059031	0	0.0112508868053064
ENSMUSG00000109484	0	0
ENSMUSG00000078118	0	0
ENSMUSG00000088237	0	0
ENSMUSG00000110171	0.0099470099944599	0
ENSMUSG00000108995	0	0
ENSMUSG00000096068	0	0
ENSMUSG00000108916	0	0
ENSMUSG00000095929	0	0
ENSMUSG00000096465	0.00410487058814554	0
ENSMUSG00000109174	0	0
ENSMUSG00000109639	0	0
ENSMUSG00000109884	0	0
ENSMUSG00000109004	0	0
ENSMUSG00000094612	0	0
ENSMUSG00000109497	0	0
ENSMUSG00000093980	0	0
ENSMUSG00000109631	0	0
ENSMUSG00000109934	0	0
ENSMUSG00000110253	0	0
ENSMUSG00000109426	0	0
ENSMUSG00000095239	0	0
ENSMUSG00000109081	0	0
ENSMUSG00000096679	0	0
ENSMUSG00000109213	0	0
ENSMUSG00000108939	0	0
ENSMUSG00000110204	0	0
ENSMUSG00000058014	0.00505307365089739	0
ENSMUSG00000109250	0.0490863425916732	0.0937946023475557
ENSMUSG00000060759	0.0341238430498873	0.0316605440273838
ENSMUSG00000060105	0	0
ENSMUSG00000109306	0	0
ENSMUSG00000108837	0	0
ENSMUSG00000108998	0	0
ENSMUSG00000109471	0.0122649133218062	0
ENSMUSG00000058244	0	0
ENSMUSG00000061000	0	0
ENSMUSG00000063764	0	0
ENSMUSG00000049280	0	0
ENSMUSG00000096209	0.0061415582968418	0
ENSMUSG00000109070	0	0
ENSMUSG00000056946	0	0
ENSMUSG00000051200	0	0
ENSMUSG00000109207	0	0
ENSMUSG00000066241	0	0
ENSMUSG00000109406	0	0
ENSMUSG00000062434	0	0
ENSMUSG00000109553	0	0
ENSMUSG00000066240	0	0
ENSMUSG00000046431	0	0
ENSMUSG00000066239	0	0
ENSMUSG00000049709	0.0164779242406325	0.0288921831062821
ENSMUSG00000031029	57.0229224028294	50.9961125514801
ENSMUSG00000031028	0.785276992349965	5.0602462462321
ENSMUSG00000048330	3.04685780453341	3.06163801352807
ENSMUSG00000094199	0.48952495137394	0
ENSMUSG00000036111	2.40361007023368	0.898890251398349
ENSMUSG00000109107	0	0
ENSMUSG00000109001	0	0
ENSMUSG00000031027	1.24489740661779	0.128911895532533
ENSMUSG00000081370	0.506533312142317	0.221192958255916
ENSMUSG00000085407	0.0106254393542705	0.0677284826145526
ENSMUSG00000031026	0.220911149012766	0.239084498622466
ENSMUSG00000046364	27.0225910804267	33.1339715802549
ENSMUSG00000065016	0	0
ENSMUSG00000105232	10.5999347692673	9.34040854100698
ENSMUSG00000077575	17.4387665771351	10.1294147603911
ENSMUSG00000031024	6.93725001527658	6.02534143536195
ENSMUSG00000109499	0	0
ENSMUSG00000031023	14.6451785219292	11.131423126291
ENSMUSG00000031022	0.286142390588132	0.158191472504199
ENSMUSG00000035951	0	0.041981880479229
ENSMUSG00000031021	3.59390328103936	5.72567854228742
ENSMUSG00000109147	0.152164921611754	0.357272916872135
ENSMUSG00000034825	0.643023242774219	1.53057424005709
ENSMUSG00000094713	0.179540134135712	0
ENSMUSG00000007279	0.382161782260236	0.0842305482511261
ENSMUSG00000035901	14.0169339291837	14.6326250760679
ENSMUSG00000047554	4.82425281488596	3.33344972206886
ENSMUSG00000089306	0.307114587448986	0.569889792492909
ENSMUSG00000101585	0.00959178005913547	0
ENSMUSG00000065389	0	0.426676348440265
ENSMUSG00000066232	75.369400761666	62.8578411495101
ENSMUSG00000064600	88.4908265190522	151.656089398438
ENSMUSG00000064451	61.1254863043266	50.7535850932585
ENSMUSG00000073867	0.70988097359153	0.764820287935884
ENSMUSG00000061079	20.8298028865747	12.7921487176449
ENSMUSG00000109904	0	0.0175751278096043
ENSMUSG00000031016	16.8563869405488	18.1968908451526
ENSMUSG00000031015	16.1035277325967	26.8783617171102
ENSMUSG00000109799	0.177440901681887	0.214704080376079
ENSMUSG00000110102	0.181887308158755	0.109297372505642
ENSMUSG00000038371	6.23188858555088	10.0496138291099
ENSMUSG00000091117	0	0
ENSMUSG00000090855	0	0
ENSMUSG00000060777	0.149086386134355	0
ENSMUSG00000099803	0	0
ENSMUSG00000030790	0.137690058392599	1.46802487571195
ENSMUSG00000109700	0	0
ENSMUSG00000109749	0	0
ENSMUSG00000110062	0.0184333111368817	0
ENSMUSG00000005686	1.42343615886857	0.423029248053377
ENSMUSG00000030788	3.59548183782039	4.42550134203666
ENSMUSG00000106468	0	0
ENSMUSG00000030787	0	0
ENSMUSG00000005611	0.0176927598614135	0.00932744454316545
ENSMUSG00000087160	0	0
ENSMUSG00000005609	18.9213274637257	28.1298849911361
ENSMUSG00000005610	94.1666829113089	127.114612836303
ENSMUSG00000088948	1.44125594577463	1.54091698191805
ENSMUSG00000110424	0.329945188308276	0.320921246986083
ENSMUSG00000110326	0.0685110835241042	0.0588409107510715
ENSMUSG00000118555	0.125490007849098	0.0917136049440425
ENSMUSG00000109808	0	0
ENSMUSG00000109867	0.0469291284378968	0
ENSMUSG00000038296	0.458186276540687	0.473866162655113
ENSMUSG00000077902	0	0
ENSMUSG00000110065	0.0263241074956274	0.0488476964993922
ENSMUSG00000065751	0	0
ENSMUSG00000059263	10.8590309990166	21.3019405489884
ENSMUSG00000030772	3.72920681362556	0.959526956754912
ENSMUSG00000038244	0.0252093368784329	0.067901838252452
ENSMUSG00000030770	0.383877240093448	1.94378372950395
ENSMUSG00000085049	0.379862673939163	0.307094349984309
ENSMUSG00000085945	0.0663954329966023	0.262416907147522
ENSMUSG00000093002	0	0
ENSMUSG00000109611	0	0
ENSMUSG00000055320	6.95634185927516	9.49502172934434
ENSMUSG00000106046	0.638502967975408	2.95025981148484
ENSMUSG00000098132	1.02242658878939	0.630781370638932
ENSMUSG00000110109	0.582093754673105	0.353367648283189
ENSMUSG00000110207	0	0.0345000547024855
ENSMUSG00000110009	0.0220681140681906	0
ENSMUSG00000088671	0	0
ENSMUSG00000055116	4.88837088054969	1.20034149375961
ENSMUSG00000109959	0.232984315943435	0
ENSMUSG00000038187	9.85820296059476	8.11388639485738
ENSMUSG00000082183	0	0
ENSMUSG00000059077	0	0
ENSMUSG00000110262	0	0
ENSMUSG00000109779	0	0
ENSMUSG00000030759	21.5124589320852	17.3949536207512
ENSMUSG00000084984	0	0
ENSMUSG00000109968	0	0
ENSMUSG00000089467	0	0
ENSMUSG00000073862	0.00824143901867059	0
ENSMUSG00000101755	0	0
ENSMUSG00000038156	0.0190359900774373	0.967748436183334
ENSMUSG00000055723	28.2100563866973	29.4327487447947
ENSMUSG00000110248	0	0
ENSMUSG00000110407	0	0
ENSMUSG00000030754	31.2326669262491	27.6327950861916
ENSMUSG00000030751	86.4120405630789	77.4623837139569
ENSMUSG00000087475	0	0.0788669046731482
ENSMUSG00000030671	2.1534742046925	8.18840588200068
ENSMUSG00000030670	0.046523411275969	0.281541037290283
ENSMUSG00000030669	10.9072050658368	15.4128629545115
ENSMUSG00000108349	0	0
ENSMUSG00000086583	11.9270446535689	12.089471658058
ENSMUSG00000030666	0.0368448582231497	0.100757063126884
ENSMUSG00000048782	0.0989906437191702	0.0560141534837549
ENSMUSG00000077644	0	0
ENSMUSG00000108683	0	0
ENSMUSG00000046411	0	0
ENSMUSG00000089348	0	0
ENSMUSG00000108419	0	0.0771320638725992
ENSMUSG00000108379	0.0915581425687262	0.143132876334375
ENSMUSG00000108722	0	0.0383238465686389
ENSMUSG00000108401	0.433878570603229	0.28621973542669
ENSMUSG00000099211	0	0
ENSMUSG00000051910	0.0875588189653949	0.600154850278745
ENSMUSG00000108489	0	0
ENSMUSG00000030664	0.039486161243441	0
ENSMUSG00000030663	31.651489756915	33.5441940102009
ENSMUSG00000087621	0.24075473017484	0.170347020969125
ENSMUSG00000091900	0.0366001861705178	0.0665288306291895
ENSMUSG00000045659	7.17156575836767	6.1109221391437
ENSMUSG00000108650	1.05606320785162	1.66599439494121
ENSMUSG00000090862	8.25379228599819	7.33072388653175
ENSMUSG00000064741	0	0
ENSMUSG00000108738	0.577987680954669	0.756844759797554
ENSMUSG00000030660	12.9317726846275	20.5926886107484
ENSMUSG00000108500	0.0830851849025354	0.272623105599596
ENSMUSG00000108359	0.09732894627808	0.850987183069364
ENSMUSG00000108461	1.5706635734551	3.13556937611788
ENSMUSG00000108566	0	0
ENSMUSG00000030659	3.90700769711803	3.76965174415972
ENSMUSG00000108736	0.292310399099778	0.358647407578819
ENSMUSG00000108456	0.0513538911681962	0.137962254264663
ENSMUSG00000084492	0	0
ENSMUSG00000088234	0	0
ENSMUSG00000108740	0	0
ENSMUSG00000107383	2.28380467393426	1.47905327791812
ENSMUSG00000064971	0	0
ENSMUSG00000108303	0	0
ENSMUSG00000030657	1.1577090185615	0.855584121076964
